票證公司編號,客運公司編號,卡號,票種編號,票種代碼,路線公路編號,司機編號,車號,上車時間(上),計費站序(上),計費站名(上),下車時間(下),計費站序(下),計費站名(下),交易實扣,原始票價,優惠票價,優惠額度
KRTC,02,F2018118,A1,一般卡,1135,0000015979,KKA-9989,2024/06/01 10:25:26,1,玉里站,2024/06/01 10:58:19,25,泰林,57,64,57,7
KRTC,02,41FB5603,A1,一般卡,1135,0000015979,KKA-9989,2024/06/01 10:26:55,1,玉里站,2024/06/01 10:56:36,24,埤尾,57,64,57,7
KRTC,02,F2018118,A1,一般卡,1135,0000016048,KKB-1503,2024/06/01 14:32:56,2,瑞穗農會,2024/06/01 14:44:40,10,泰林,22,25,22,3
KRTC,02,42D37F16,A4,博愛卡,1135,0000016048,KKB-1503,2024/06/01 11:14:23,1,瑞穗,2024/06/01 11:35:21,11,埤尾,11,12,11,1
KRTC,02,F2018118,A1,一般卡,1135,0000016048,KKB-1503,2024/06/01 13:30:39,25,泰林,2024/06/01 13:42:17,33,瑞穗農會,22,25,22,3
EasyCard,02,1207726645,2,敬老1票,1136,0000016437,938-U5,2024/06/01 06:07:04,1,花蓮轉運站,2024/06/01 06:20:35,4,嘉里村,15,17,15,2
EasyCard,02,1210440261,2,敬老1票,1136,0000016437,938-U5,2024/06/01 06:35:00,7,康樂村,2024/06/01 06:56:38,10,亞洲水泥廠,16,18,16,2
EasyCard,02,1210440261,2,敬老1票,1136,0000016437,938-U5,2024/06/01 06:57:19,1,亞洲水泥廠,2024/06/01 08:04:27,10,花蓮轉運站,37,42,37,5
EasyCard,02,384614789,4,愛心票,1136,0000016437,938-U5,2024/06/01 15:21:05,2,上美崙,2024/06/01 15:35:04,4,嘉里村,11,12,11,1
EasyCard,02,346630120,4,愛心票,1136,0000016437,938-U5,2024/06/01 15:25:03,3,國立花蓮高工,2024/06/01 15:33:09,4,嘉里村,11,12,11,1
EasyCard,02,1202998965,2,敬老1票,1136,0000016437,938-U5,2024/06/01 16:25:40,2,三棧派出所,2024/06/01 16:38:58,5,北埔,11,13,11,2
EasyCard,02,1207726645,2,敬老1票,1136,0000016437,938-U5,2024/06/01 16:49:10,7,嘉里村,2024/06/01 17:03:07,10,花蓮轉運站,15,17,15,2
EasyCard,02,1179206805,2,敬老1票,1136,0000016437,938-U5,2024/06/01 16:55:34,9,上美崙,2024/06/01 16:58:52,10,花蓮轉運站,11,12,11,1
EasyCard,02,391072213,2,敬老1票,1136,0000016437,938-U5,2024/06/01 16:55:37,9,上美崙,2024/06/01 16:58:54,10,花蓮轉運站,11,12,11,1
EasyCard,02,3319749080,2,敬老1票,1136,0000016437,938-U5,2024/06/01 17:27:45,9,上美崙,2024/06/01 17:35:45,10,花蓮轉運站,11,12,11,1
EasyCard,02,894596997,1,一般票,1136,0000015997,KKB-1758,2024/06/01 16:16:16,1,花蓮轉運站,2024/06/01 16:48:09,3,國立花蓮高工,22,25,22,3
EasyCard,02,3373909720,4,愛心票,1136,0000015997,KKB-1758,2024/06/01 16:22:23,1,花蓮轉運站,2024/06/01 16:24:50,2,上美崙,11,12,11,1
EasyCard,02,3495187944,2,敬老1票,1136,0000015997,KKB-1758,2024/06/01 16:25:08,1,花蓮轉運站,2024/06/01 16:28:49,2,上美崙,11,12,11,1
EasyCard,02,1687921269,1,一般票,1136,0000015997,KKB-1758,2024/06/01 16:25:09,1,花蓮轉運站,2024/06/01 16:28:51,2,上美崙,22,25,22,3
EasyCard,02,1038210981,1,一般票,1136,0000015997,KKB-1758,2024/06/01 16:25:13,1,花蓮轉運站,2024/06/01 16:28:57,2,上美崙,22,25,22,3
EasyCard,02,1743258389,2,敬老1票,1136,0000015997,KKB-1758,2024/06/01 16:25:19,1,花蓮轉運站,2024/06/01 16:57:28,6,北埔,18,20,18,2
EasyCard,02,2118186566,1,一般票,1136,0000015997,KKB-1758,2024/06/01 18:48:18,9,上美崙,2024/06/01 19:02:33,10,花蓮轉運站,22,25,22,3
EasyCard,02,1035267873,1,一般票,1136,0000015997,KKB-1758,2024/06/01 18:48:23,9,上美崙,2024/06/01 19:02:38,10,花蓮轉運站,22,25,22,3
EasyCard,02,667573889,1,一般票,1136,0000015997,KKB-1758,2024/06/01 18:48:28,9,上美崙,2024/06/01 19:02:45,10,花蓮轉運站,22,25,22,3
EasyCard,02,599916721,1,一般票,1136,0000015997,KKB-1758,2024/06/01 18:48:31,9,上美崙,2024/06/01 19:02:50,10,花蓮轉運站,22,25,22,3
EasyCard,02,1411891777,4,愛心票,1137,0000015991,KKA-9991,2024/06/01 07:14:49,11,牛突山,2024/06/01 07:34:27,22,玉里站,15,17,15,2
EasyCard,02,887816737,1,一般票,1137,0000015991,KKA-9991,2024/06/01 07:14:52,11,牛突山,2024/06/01 07:42:23,24,玉溪農會,47,54,47,7
EasyCard,02,1185321749,1,一般票,1137,0000015991,KKA-9991,2024/06/01 12:23:38,33,自來水公司玉里所,2024/06/01 12:44:16,41,吳江,35,40,35,5
EasyCard,02,1411891777,4,愛心票,1137,0000015991,KKA-9991,2024/06/01 12:24:56,34,玉溪農會,2024/06/01 12:51:43,48,牛突山,24,27,24,3
EasyCard,02,887816737,1,一般票,1137,0000016333,KKB-1757,2024/06/01 15:11:16,36,玉里站,2024/06/01 15:32:01,48,牛突山,30,34,30,4
EasyCard,02,1626890549,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:26:29,5,寧埔社區,2024/06/01 10:36:21,7,長濱,15,17,15,2
EasyCard,02,1196794088,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:37:10,7,長濱,2024/06/01 11:02:32,13,石梯漁港,34,39,34,5
EasyCard,02,372374901,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:37:17,7,長濱,2024/06/01 11:03:07,13,石梯漁港,34,39,34,5
EasyCard,02,346314472,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:37:25,7,長濱,2024/06/01 11:02:40,13,石梯漁港,34,39,34,5
EasyCard,02,369764837,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:37:33,7,長濱,2024/06/01 11:03:15,13,石梯漁港,34,39,34,5
EasyCard,02,1663506664,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:37:52,7,長濱,2024/06/01 11:03:36,13,石梯漁港,34,39,34,5
EasyCard,02,392481189,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 10:38:07,7,長濱,2024/06/01 11:03:22,13,石梯漁港,34,39,34,5
EasyCard,02,1815103845,1,一般票,1145,0000015813,KKA-9990,2024/06/01 18:10:45,1,成功,2024/06/01 19:05:24,11,靜浦,139,159,139,20
EasyCard,02,1837614312,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 18:10:55,1,成功,2024/06/01 20:47:52,30,花蓮轉運站,173,197,173,24
EasyCard,02,1688792149,1,一般票,1145,0000015813,KKA-9990,2024/06/01 14:05:22,1,花蓮轉運站,2024/06/01 14:21:14,2,吉安分局,22,25,22,3
EasyCard,02,887366879,1,一般票,1145,0000015813,KKA-9990,2024/06/01 14:05:31,1,花蓮轉運站,2024/06/01 15:53:52,19,大港口,200,228,200,28
EasyCard,02,3106943199,1,一般票,1145,0000015813,KKA-9990,2024/06/01 14:05:35,1,花蓮轉運站,2024/06/01 15:53:49,19,大港口,200,228,200,28
EasyCard,02,368891669,4,愛心票,1145,0000015813,KKA-9990,2024/06/01 15:55:15,18,石梯漁港,2024/06/01 15:57:18,19,大港口,11,12,11,1
EasyCard,02,805676641,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:48:41,29,白守蓮,2024/06/01 16:58:12,30,成功,11,12,11,1
EasyCard,02,1462112433,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:48:46,29,白守蓮,2024/06/01 16:57:51,30,成功,11,12,11,1
EasyCard,02,795920741,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:48:50,29,白守蓮,2024/06/01 16:57:43,30,成功,11,12,11,1
EasyCard,02,1390434449,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:48:55,29,白守蓮,2024/06/01 16:58:08,30,成功,11,12,11,1
EasyCard,02,976388357,1,一般票,1145,0000015778,KKB-1505,2024/06/01 16:09:41,1,成功,2024/06/01 19:12:28,30,花蓮轉運站,347,395,347,48
EasyCard,02,934940821,1,一般票,1145,0000015778,KKB-1505,2024/06/01 17:16:40,11,靜浦,2024/06/01 17:17:45,12,大港口,22,25,22,3
EasyCard,02,416743141,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:48:59,29,白守蓮,2024/06/01 16:57:47,30,成功,11,12,11,1
EasyCard,02,804122437,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:49:05,29,白守蓮,2024/06/01 16:58:04,30,成功,11,12,11,1
EasyCard,02,373154309,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:49:10,29,白守蓮,2024/06/01 16:57:33,30,成功,11,12,11,1
EasyCard,02,345300613,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:49:14,29,白守蓮,2024/06/01 16:58:16,30,成功,11,12,11,1
EasyCard,02,532866549,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:49:19,29,白守蓮,2024/06/01 16:57:58,30,成功,11,12,11,1
EasyCard,02,411253717,2,敬老1票,1145,0000015813,KKA-9990,2024/06/01 16:49:23,29,白守蓮,2024/06/01 16:57:38,30,成功,11,12,11,1
EasyCard,02,1130274853,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:24:39,1,花蓮轉運站,2024/06/01 13:08:33,6,鹽寮,48,55,48,7
EasyCard,02,1009849749,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:24:43,1,花蓮轉運站,2024/06/01 13:08:26,6,鹽寮,48,55,48,7
EasyCard,02,1706020277,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:25:22,1,花蓮轉運站,2024/06/01 13:08:39,6,鹽寮,48,55,48,7
EasyCard,02,1660106901,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:25:29,1,花蓮轉運站,2024/06/01 12:45:29,2,吉安分局,22,25,22,3
EasyCard,02,501447844,6,學生票,1145,0000015778,KKB-1505,2024/06/01 12:25:32,1,花蓮轉運站,2024/06/01 12:45:19,2,吉安分局,22,25,22,3
EasyCard,02,2767275053,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:25:34,1,花蓮轉運站,2024/06/01 12:45:16,2,吉安分局,22,25,22,3
EasyCard,02,1958508264,4,愛心票,1145,0000015778,KKB-1505,2024/06/01 12:25:56,1,花蓮轉運站,2024/06/01 14:31:07,19,大港口,100,114,100,14
EasyCard,02,2054987716,1,一般票,1145,0000015778,KKB-1505,2024/06/01 12:55:32,2,吉安分局,2024/06/01 14:01:36,14,北東興,128,146,128,18
EasyCard,02,4129264502,4,愛心票,1145,0000015778,KKB-1505,2024/06/01 13:13:58,6,鹽寮,2024/06/01 14:15:14,16,立德,59,67,59,8
KRTC,02,92DD2C14,61,一卡通-學生月票,1145,0000015813,KKA-9990,2024/06/01 14:05:43,1,花蓮轉運站,2024/06/01 14:53:12,7,橄樹腳,62,71,62,9
KRTC,02,C9B9C40F,60,一卡通-普通月票,1145,0000015778,KKB-1505,2024/06/01 17:22:37,12,大港口,2024/06/01 18:48:44,29,吉安分局,187,213,187,26
KRTC,02,DF50113D,A1,一般卡,1145,0000015778,KKB-1505,2024/06/01 12:25:03,1,花蓮轉運站,2024/06/01 13:08:53,6,鹽寮,48,55,48,7
EasyCard,02,1213696357,6,學生票,1128,0000016157,KKB-1721,2024/06/01 17:37:04,2,花蓮轉運站,2024/06/01 17:46:02,4,海岸南海十一街口,23,27,23,4
EasyCard,02,498138725,2,敬老1票,1128,0000015997,KKB-2086,2024/06/01 07:30:34,7,海岸南海十一街口,2024/06/01 07:39:27,9,花蓮轉運站,12,13,12,1
EasyCard,02,800356405,1,一般票,1128,0000015997,KKB-2086,2024/06/01 07:34:04,7,海岸南海十一街口,2024/06/01 07:49:14,9,花蓮轉運站,23,27,23,4
EasyCard,02,500284213,2,敬老1票,1128,0000015997,KKB-2086,2024/06/01 07:43:59,8,吉安分局,2024/06/01 07:47:01,9,花蓮轉運站,11,12,11,1
KRTC,02,55B5476E,A2,學生卡,1128,0000016157,KKB-1721,2024/06/01 17:20:52,2,花蓮轉運站,2024/06/01 17:34:38,3,吉安分局,22,25,22,3
EasyCard,02,477819397,1,一般票,1132,0000015672,KKA-9992,2024/06/01 11:45:54,1,花蓮轉運站,2024/06/01 11:55:22,2,上美崙,22,25,22,3
ICASH,02,7511180283008957,I1,愛金卡普通,1132,0000015672,KKA-9992,2024/06/01 11:54:04,1,花蓮轉運站,2024/06/01 12:21:14,3,國立花蓮高工,22,25,22,3
ICASH,02,7511170534002207,I1,愛金卡普通,1132,0000015672,KKA-9992,2024/06/01 14:21:38,13,上美崙,2024/06/01 14:37:58,14,花蓮轉運站,22,25,22,3
EasyCard,02,356634245,1,一般票,1132,0000015672,KKA-9992,2024/06/01 13:14:09,1,崇德,2024/06/01 14:24:27,14,花蓮轉運站,100,113,100,13
EasyCard,02,576855109,1,一般票,1132,0000016401,KKA-9996,2024/06/01 09:56:33,1,花蓮轉運站,2024/06/01 10:11:19,3,國立花蓮高工,22,25,22,3
EasyCard,02,666759029,1,一般票,1132,0000016401,KKA-9996,2024/06/01 11:55:22,9,北埔,2024/06/01 12:34:41,14,花蓮轉運站,35,40,35,5
EasyCard,02,1485587473,1,一般票,1132,0000015672,KKA-9992,2024/06/01 11:43:24,1,花蓮轉運站,2024/06/01 12:13:50,2,上美崙,22,25,22,3
EasyCard,02,1479756561,1,一般票,1132,0000015672,KKA-9992,2024/06/01 11:43:42,1,花蓮轉運站,2024/06/01 12:13:48,2,上美崙,22,25,22,3
EasyCard,02,3057411670,1,一般票,1132,0000015672,KKA-9992,2024/06/01 11:45:12,1,花蓮轉運站,2024/06/01 12:32:25,5,國軍總醫院,32,36,32,4
EasyCard,02,1635862501,1,一般票,1132,0000015672,KKA-9992,2024/06/01 11:45:19,1,花蓮轉運站,2024/06/01 12:32:09,5,國軍總醫院,32,36,32,4
EasyCard,02,1745696613,2,敬老1票,1132,0000015672,KKA-9992,2024/06/01 12:07:19,1,花蓮轉運站,2024/06/01 12:58:53,12,富世國小,41,47,41,6
EasyCard,02,1202998965,2,敬老1票,1132,0000015672,KKA-9992,2024/06/01 12:14:01,1,花蓮轉運站,2024/06/01 12:34:57,6,北埔,18,20,18,2
EasyCard,02,500361109,4,愛心票,1132,0000015672,KKA-9992,2024/06/01 12:14:08,1,花蓮轉運站,2024/06/01 12:28:57,4,嘉里村,15,17,15,2
EasyCard,02,1253488933,6,學生票,1132,0000015672,KKA-9992,2024/06/01 12:21:25,3,國立花蓮高工,2024/06/01 13:00:16,12,富世國小,61,69,61,8
EasyCard,02,500361109,4,愛心票,1132,0000015672,KKA-9992,2024/06/01 14:02:09,11,嘉里村,2024/06/01 14:09:41,12,國立花蓮高工,11,12,11,1
EasyCard,02,378101605,2,敬老1票,1132,0000015672,KKA-9992,2024/06/01 14:02:20,11,嘉里村,2024/06/01 14:37:41,14,花蓮轉運站,15,17,15,2
EasyCard,02,1208442517,9,優待票,1132,0000015672,KKA-9992,2024/06/01 14:21:35,13,上美崙,2024/06/01 14:38:04,14,花蓮轉運站,11,12,11,1
EasyCard,02,1196258536,4,愛心票,1132,0000016401,KKA-9996,2024/06/01 09:33:38,1,花蓮轉運站,2024/06/01 09:45:30,2,上美崙,11,12,11,1
EasyCard,02,498645349,2,敬老1票,1132,0000016401,KKA-9996,2024/06/01 09:58:16,1,花蓮轉運站,2024/06/01 10:44:18,12,富世國小,41,47,41,6
EasyCard,02,369233189,2,敬老1票,1132,0000016401,KKA-9996,2024/06/01 09:58:21,1,花蓮轉運站,2024/06/01 10:44:07,12,富世國小,41,47,41,6
EasyCard,02,1202925141,2,敬老1票,1132,0000016401,KKA-9996,2024/06/01 10:23:47,6,北埔,2024/06/01 10:27:06,7,康樂村,11,12,11,1
EasyCard,02,921085701,1,一般票,1132,0000016401,KKA-9996,2024/06/01 12:00:18,11,嘉里村,2024/06/01 12:17:12,14,花蓮轉運站,30,34,30,4
EasyCard,02,1112625121,1,一般票,1132,0000016401,KKA-9996,2024/06/01 12:28:09,13,上美崙,2024/06/01 12:37:34,14,花蓮轉運站,22,25,22,3
EasyCard,02,4118249299,1,一般票,1132,0000016401,KKA-9996,2024/06/01 17:26:10,1,花蓮轉運站,2024/06/01 17:51:08,2,上美崙,22,25,22,3
KRTC,02,D2E1911D,A1,一般卡,1132,0000016401,KKA-9996,2024/06/01 11:23:57,1,崇德,2024/06/01 12:00:12,12,國立花蓮高工,78,89,78,11
KRTC,02,C2618F1F,A2,學生卡,1132,0000016401,KKA-9996,2024/06/01 11:42:16,6,三棧派出所,2024/06/01 12:28:02,14,花蓮轉運站,58,66,58,8
EasyCard,02,2235002088,2,敬老1票,1132,0000015672,KKA-9992,2024/06/01 11:59:31,1,花蓮轉運站,2024/06/01 12:57:45,11,新城佳興冰果室,36,41,36,5
EasyCard,02,1870517985,1,一般票,1133,0000016459,KKB-1919,2024/06/01 10:45:36,1,花蓮轉運站,2024/06/01 11:02:22,2,上美崙,22,25,22,3
EasyCard,02,155454561,1,一般票,1133,0000016459,KKB-1919,2024/06/01 10:45:41,1,花蓮轉運站,2024/06/01 11:18:44,2,上美崙,22,25,22,3
EasyCard,02,947999509,2,敬老1票,1133,0000016459,KKB-1919,2024/06/01 10:53:40,1,花蓮轉運站,2024/06/01 11:49:43,8,加灣,27,30,27,3
EasyCard,02,2235002088,2,敬老1票,1133,0000016459,KKB-1919,2024/06/01 10:56:55,1,花蓮轉運站,2024/06/01 11:02:17,2,上美崙,11,12,11,1
EasyCard,02,1208318917,2,敬老1票,1133,0000016459,KKB-1919,2024/06/01 11:03:53,1,花蓮轉運站,2024/06/01 11:21:54,2,上美崙,11,12,11,1
EasyCard,02,385757109,2,敬老1票,1133,0000016459,KKB-1919,2024/06/01 11:13:30,1,花蓮轉運站,2024/06/01 11:47:01,7,康樂村,21,23,21,2
EasyCard,02,392881253,2,敬老1票,1133,0000016459,KKB-1919,2024/06/01 11:13:42,1,花蓮轉運站,2024/06/01 12:09:28,11,新城佳興冰果室,38,43,38,5
EasyCard,02,500361109,4,愛心票,1133,0000016459,KKB-1919,2024/06/01 15:34:53,15,嘉里村,2024/06/01 15:55:06,18,花蓮轉運站,15,17,15,2
